pH,EC,W_Temp,A_Temp,Humid,CO2,Light_On_Off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
6.31,1.12,20.46,17.66,79.6,1059,0,0,0,1,0,0,0,0,0,0,0001000000,64
6.23,1.13,19.46,16.56,86.0,941,0,0,0,0,1,0,0,0,0,0,0000100000,32
5.49,0.88,21.79,24.42,59.8,908,1,0,1,0,0,1,0,1,0,0,1010010100,660
6.51,0.81,22.44,15.22,60.2,1094,0,1,0,1,0,0,1,0,0,0,0101001000,328
6.54,0.79,15.32,19.91,60.2,983,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.53,0.69,18.54,24.94,81.0,598,1,0,1,0,1,0,1,0,0,0,1010101000,680
6.53,0.5,18.76,19.06,58.7,305,1,0,0,0,0,1,1,0,1,0,1000011010,538
7.18,1.31,20.03,27.83,73.8,1168,1,0,1,1,0,0,1,0,0,1,1011001001,713
6.22,1.27,20.53,15.58,70.2,332,1,0,0,0,0,0,0,0,0,1,1000000001,513
5.61,0.78,19.68,25.67,69.5,1185,0,0,1,1,0,0,0,1,0,0,0011000100,196
6.92,0.49,25.12,19.16,81.2,1140,0,1,0,1,1,0,1,0,1,0,0101101010,362
5.37,0.93,22.12,23.77,73.5,407,0,1,0,0,0,0,0,1,0,0,0100000100,260
5.51,0.43,16.02,16.77,73.7,427,0,0,0,0,0,0,0,1,1,0,0000000110,6
7.15,0.78,17.73,28.8,68.3,1109,1,0,1,1,0,0,1,0,0,0,1011001000,712
6.82,0.51,15.11,25.0,84.1,457,1,0,1,0,1,0,1,0,1,0,1010101010,682
6.42,0.41,19.92,18.96,80.6,539,1,0,0,0,1,0,0,0,1,0,1000100010,546
5.99,1.08,19.2,26.63,79.6,1154,1,0,1,1,0,0,0,0,0,0,1011000000,704
5.32,1.1,21.18,27.93,71.4,816,0,0,1,0,0,0,0,1,0,0,0010000100,132
5.46,1.32,24.58,22.08,79.5,360,0,1,0,0,0,0,0,1,0,1,0100000101,261
6.86,1.16,23.52,24.34,82.2,355,0,1,1,0,1,0,1,0,0,0,0110101000,424
6.11,0.59,17.26,21.96,82.4,674,0,0,0,0,1,0,0,0,1,0,0000100010,34
6.9,0.57,20.89,23.45,61.7,1157,0,0,0,1,0,0,1,0,1,0,0001001010,74
5.77,1.45,18.11,20.06,68.0,360,1,0,0,0,0,0,0,1,0,1,1000000101,517
6.98,0.91,18.68,24.1,81.4,454,0,0,1,0,1,0,1,0,0,0,0010101000,168
5.95,1.26,16.65,23.02,60.4,1095,1,0,0,1,0,0,0,0,0,1,1001000001,577
5.93,1.01,22.38,26.98,76.5,799,0,1,1,0,0,0,0,0,0,0,0110000000,384
5.53,0.57,19.2,27.29,63.1,429,1,0,1,0,0,0,0,1,1,0,1010000110,646
5.48,0.69,21.39,28.53,66.6,763,0,0,1,0,0,0,0,1,0,0,0010000100,132
5.95,1.14,22.36,20.57,83.8,554,1,1,0,0,1,0,0,0,0,0,1100100000,800
5.54,0.44,21.53,17.38,65.3,1086,0,0,0,1,0,0,0,1,1,0,0001000110,70
5.47,0.98,17.57,28.88,74.3,690,1,0,1,0,0,0,0,1,0,0,1010000100,644
6.89,1.08,16.69,26.15,78.3,1135,0,0,1,1,0,0,1,0,0,0,0011001000,200
7.19,1.07,17.87,18.21,75.5,545,0,0,0,0,0,0,1,0,0,0,0000001000,8
7.02,0.95,22.94,27.41,81.7,367,0,1,1,0,1,0,1,0,0,0,0110101000,424
6.51,1.33,25.38,17.27,79.6,645,0,1,0,0,0,0,1,0,0,1,0100001001,265
6.88,1.21,25.81,27.69,67.3,531,1,1,1,0,0,0,1,0,0,1,1110001001,905
5.71,1.15,23.73,27.9,89.3,704,0,1,1,0,1,0,0,1,0,0,0110100100,420
6.31,1.44,25.85,15.7,88.1,823,0,1,0,0,1,0,0,0,0,1,0100100001,289
7.11,1.21,23.55,25.98,72.1,566,1,1,1,0,0,0,1,0,0,1,1110001001,905
6.85,0.48,24.12,25.25,89.7,946,1,1,1,0,1,0,1,0,1,0,1110101010,938
6.18,0.74,16.64,16.17,73.9,1171,0,0,0,1,0,0,0,0,0,0,0001000000,64
6.1,1.48,16.71,27.24,72.8,417,1,0,1,0,0,0,0,0,0,1,1010000001,641
5.58,0.49,17.71,20.17,83.5,996,1,0,0,0,1,0,0,1,1,0,1000100110,550
5.43,1.31,16.29,20.55,77.6,1160,0,0,0,1,0,0,0,1,0,1,0001000101,69
7.0,0.45,17.48,21.91,87.1,710,0,0,0,0,1,0,1,0,1,0,0000101010,42
6.33,0.83,15.57,28.86,78.9,1150,0,0,1,1,0,0,0,0,0,0,0011000000,192
7.15,0.95,15.06,18.6,76.4,852,1,0,0,0,0,0,1,0,0,0,1000001000,520
5.76,0.53,17.32,22.48,70.2,483,1,0,0,0,0,0,0,1,1,0,1000000110,518
7.12,0.46,23.76,27.42,65.7,663,1,1,1,0,0,0,1,0,1,0,1110001010,906
5.69,1.42,21.59,20.16,85.5,336,1,0,0,0,1,0,0,1,0,1,1000100101,549
5.36,1.39,21.31,24.49,87.8,1010,1,0,1,1,1,0,0,1,0,1,1011100101,741
5.88,0.78,16.28,25.89,55.6,300,0,0,1,0,0,1,0,0,0,0,0010010000,144
5.32,0.73,18.35,17.55,73.2,815,0,0,0,0,0,0,0,1,0,0,0000000100,4
7.07,0.89,23.38,27.8,62.9,897,0,1,1,0,0,0,1,0,0,0,0110001000,392
5.49,0.44,24.35,28.63,62.6,597,1,1,1,0,0,0,0,1,1,0,1110000110,902
5.66,1.09,20.38,24.36,87.2,655,0,0,1,0,1,0,0,1,0,0,0010100100,164
6.1,0.76,18.09,28.75,70.4,542,0,0,1,0,0,0,0,0,0,0,0010000000,128
5.8,0.59,25.93,23.46,56.4,524,1,1,0,0,0,1,0,0,1,0,1100010010,786
5.63,0.42,23.87,16.36,58.4,872,1,1,0,0,0,1,0,1,1,0,1100010110,790
6.04,1.46,19.88,16.14,89.3,1079,1,0,0,1,1,0,0,0,0,1,1001100001,609
6.41,1.49,19.46,20.49,80.2,493,0,0,0,0,1,0,0,0,0,1,0000100001,33
5.42,0.41,16.18,26.88,82.7,358,0,0,1,0,1,0,0,1,1,0,0010100110,166
5.51,0.78,22.94,27.0,85.6,695,1,1,1,0,1,0,0,1,0,0,1110100100,932
6.11,1.41,23.54,20.51,70.5,1125,0,1,0,1,0,0,0,0,0,1,0101000001,321
5.59,1.01,15.59,17.25,89.7,1167,1,0,0,1,1,0,0,1,0,0,1001100100,612
5.88,0.61,23.93,19.52,74.1,1142,0,1,0,1,0,0,0,0,0,0,0101000000,320
5.67,0.79,20.08,15.22,60.2,1072,0,0,0,1,0,0,0,1,0,0,0001000100,68
5.6,1.01,20.79,16.02,86.8,740,1,0,0,0,1,0,0,1,0,0,1000100100,548
6.46,1.33,16.14,20.36,70.1,579,0,0,0,0,0,0,0,0,0,1,0000000001,1
6.9,1.28,19.82,16.26,75.7,1128,1,0,0,1,0,0,1,0,0,1,1001001001,585
6.05,1.04,20.05,23.56,85.5,517,1,0,0,0,1,0,0,0,0,0,1000100000,544
6.32,0.69,19.55,19.57,77.0,1157,1,0,0,1,0,0,0,0,0,0,1001000000,576
5.83,0.64,25.99,23.15,65.6,663,1,1,0,0,0,0,0,0,0,0,1100000000,768
5.72,0.94,24.62,18.9,64.6,1152,0,1,0,1,0,0,0,1,0,0,0101000100,324
6.24,0.8,18.64,23.77,77.5,802,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.23,1.08,21.58,25.67,81.6,972,0,0,1,0,1,0,0,0,0,0,0010100000,160
6.8,1.11,24.7,24.37,79.6,954,0,1,1,0,0,0,1,0,0,0,0110001000,392
6.91,0.65,17.65,23.83,80.6,457,0,0,0,0,1,0,1,0,0,0,0000101000,40
5.87,0.44,17.72,24.57,78.3,828,0,0,1,0,0,0,0,0,1,0,0010000010,130
6.44,0.69,24.73,28.19,58.4,1116,1,1,1,1,0,1,0,0,0,0,1111010000,976
7.11,0.82,19.3,23.36,66.9,984,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.19,0.72,18.82,23.95,80.8,632,0,0,0,0,1,0,0,0,0,0,0000100000,32
7.1,1.02,19.71,19.78,58.3,1158,1,0,0,1,0,1,1,0,0,0,1001011000,600
6.01,1.33,19.34,22.59,84.7,913,1,0,0,0,1,0,0,0,0,1,1000100001,545
5.53,0.76,16.91,25.37,69.3,303,1,0,1,0,0,0,0,1,0,0,1010000100,644
6.1,1.07,16.39,28.29,86.2,1113,1,0,1,1,1,0,0,0,0,0,1011100000,736
6.1,0.65,17.71,22.32,61.1,1023,1,0,0,1,0,0,0,0,0,0,1001000000,576
5.88,0.96,22.76,22.13,85.4,1160,1,1,0,1,1,0,0,0,0,0,1101100000,864
5.41,1.42,20.52,20.18,59.0,1182,1,0,0,1,0,1,0,1,0,1,1001010101,597
5.52,0.42,24.3,25.49,73.1,957,0,1,1,0,0,0,0,1,1,0,0110000110,390
6.99,0.53,19.67,22.85,58.3,994,1,0,0,0,0,1,1,0,1,0,1000011010,538
6.71,1.47,21.12,22.13,62.5,553,1,0,0,0,0,0,1,0,0,1,1000001001,521
6.69,0.85,25.12,26.65,59.3,523,0,1,1,0,0,1,1,0,0,0,0110011000,408
5.52,1.06,21.94,23.87,79.5,594,1,0,0,0,0,0,0,1,0,0,1000000100,516
5.3,0.45,20.41,17.43,77.6,352,0,0,0,0,0,0,0,1,1,0,0000000110,6
6.26,0.86,19.83,22.85,71.4,1198,1,0,0,1,0,0,0,0,0,0,1001000000,576
6.38,0.88,22.1,17.07,83.0,1078,0,1,0,1,1,0,0,0,0,0,0101100000,352
5.36,0.86,17.57,25.0,89.7,914,0,0,1,0,1,0,0,1,0,0,0010100100,164
6.46,0.88,23.68,25.91,70.3,714,1,1,1,0,0,0,0,0,0,0,1110000000,896
7.02,0.51,23.43,21.15,84.8,518,0,1,0,0,1,0,1,0,1,0,0100101010,298
7.17,0.93,22.54,20.08,85.4,440,0,1,0,0,1,0,1,0,0,0,0100101000,296
5.54,0.69,20.78,21.13,85.6,1093,0,0,0,1,1,0,0,1,0,0,0001100100,100
6.94,0.64,20.3,16.9,68.4,717,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.69,1.01,16.8,27.4,69.4,425,0,0,1,0,0,0,1,0,0,0,0010001000,136
5.74,0.97,18.1,24.39,78.5,1003,0,0,1,1,0,0,0,1,0,0,0011000100,196
6.46,0.84,17.7,28.8,60.9,918,0,0,1,0,0,0,0,0,0,0,0010000000,128
6.13,0.92,21.55,20.12,74.0,635,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.0,0.63,18.64,20.21,71.8,402,1,0,0,0,0,0,0,0,0,0,1000000000,512
7.02,1.47,18.84,15.66,81.6,1010,1,0,0,1,1,0,1,0,0,1,1001101001,617
6.03,1.33,17.75,24.05,55.5,633,1,0,1,0,0,1,0,0,0,1,1010010001,657
5.83,0.76,17.88,18.1,57.3,689,1,0,0,0,0,1,0,0,0,0,1000010000,528
6.41,0.92,17.63,24.45,69.8,1162,0,0,1,1,0,0,0,0,0,0,0011000000,192
5.38,1.07,15.92,21.97,82.7,449,0,0,0,0,1,0,0,1,0,0,0000100100,36
6.47,1.26,23.86,15.06,66.3,936,1,1,0,0,0,0,0,0,0,1,1100000001,769
6.82,0.52,20.43,22.18,58.8,622,0,0,0,0,0,1,1,0,1,0,0000011010,26
6.91,1.33,18.65,27.99,73.6,920,0,0,1,0,0,0,1,0,0,1,0010001001,137
6.59,1.5,24.35,15.75,79.9,1176,0,1,0,1,0,0,1,0,0,1,0101001001,329
6.03,0.69,25.94,28.1,65.6,753,0,1,1,0,0,0,0,0,0,0,0110000000,384
5.9,1.26,25.28,21.71,69.6,1166,0,1,0,1,0,0,0,0,0,1,0101000001,321
7.13,1.35,16.04,16.02,88.0,815,1,0,0,0,1,0,1,0,0,1,1000101001,553
6.8,0.81,21.35,15.32,82.7,797,0,0,0,0,1,0,1,0,0,0,0000101000,40
6.86,1.33,25.41,23.91,55.4,424,1,1,0,0,0,1,1,0,0,1,1100011001,793
7.16,1.14,22.9,19.58,61.7,990,0,1,0,0,0,0,1,0,0,0,0100001000,264
6.99,1.4,19.11,16.27,85.6,906,0,0,0,0,1,0,1,0,0,1,0000101001,41
6.59,1.38,22.79,21.74,71.7,712,1,1,0,0,0,0,1,0,0,1,1100001001,777
7.14,0.98,16.24,27.08,60.2,1032,1,0,1,1,0,0,1,0,0,0,1011001000,712
6.52,1.46,23.77,24.99,73.7,960,1,1,1,0,0,0,1,0,0,1,1110001001,905
5.55,0.55,21.65,20.97,88.6,1129,0,0,0,1,1,0,0,1,1,0,0001100110,102
6.94,0.58,24.02,17.39,66.1,1176,0,1,0,1,0,0,1,0,1,0,0101001010,330
5.84,0.59,21.09,28.63,55.3,882,0,0,1,0,0,1,0,0,1,0,0010010010,146
5.72,1.27,15.52,27.19,81.1,897,0,0,1,0,1,0,0,1,0,1,0010100101,165
5.67,0.58,16.32,24.14,88.0,651,0,0,1,0,1,0,0,1,1,0,0010100110,166
5.65,0.74,23.93,20.88,85.6,1200,0,1,0,1,1,0,0,1,0,0,0101100100,356
6.81,1.21,21.5,17.52,73.0,1026,1,0,0,1,0,0,1,0,0,1,1001001001,585
6.58,0.65,16.1,23.14,89.8,452,1,0,0,0,1,0,1,0,0,0,1000101000,552
6.6,0.85,25.95,18.35,76.6,898,0,1,0,0,0,0,1,0,0,0,0100001000,264
6.27,0.47,23.95,27.36,66.4,861,1,1,1,0,0,0,0,0,1,0,1110000010,898
7.02,1.19,22.98,28.98,77.2,1012,1,1,1,1,0,0,1,0,0,0,1111001000,968
6.83,1.16,17.8,18.15,61.1,687,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.51,0.85,24.49,25.1,63.3,1056,1,1,1,1,0,0,1,0,0,0,1111001000,968
5.42,0.76,17.11,23.83,57.0,1067,0,0,0,1,0,1,0,1,0,0,0001010100,84
6.43,1.12,18.79,19.53,60.7,777,1,0,0,0,0,0,0,0,0,0,1000000000,512
5.63,1.22,20.99,18.21,75.1,1033,1,0,0,1,0,0,0,1,0,1,1001000101,581
5.52,1.33,22.8,27.21,90.0,423,1,1,1,0,1,0,0,1,0,1,1110100101,933
5.5,0.66,18.3,23.32,89.9,997,0,0,0,0,1,0,0,1,0,0,0000100100,36
6.81,0.76,16.13,27.54,56.7,1141,1,0,1,1,0,1,1,0,0,0,1011011000,728
5.32,1.37,23.41,27.0,89.1,937,1,1,1,0,1,0,0,1,0,1,1110100101,933
6.82,0.74,23.99,15.58,61.8,694,1,1,0,0,0,0,1,0,0,0,1100001000,776
6.05,1.14,16.5,18.78,56.6,396,1,0,0,0,0,1,0,0,0,0,1000010000,528
7.06,0.59,20.53,17.0,87.3,371,0,0,0,0,1,0,1,0,1,0,0000101010,42
6.38,1.16,22.2,20.58,86.7,1176,1,1,0,1,1,0,0,0,0,0,1101100000,864
5.68,1.47,18.28,19.94,66.2,734,1,0,0,0,0,0,0,1,0,1,1000000101,517
5.67,1.34,23.09,20.17,83.6,472,0,1,0,0,1,0,0,1,0,1,0100100101,293
5.81,1.34,25.25,15.72,72.0,753,0,1,0,0,0,0,0,0,0,1,0100000001,257
5.39,0.98,15.45,21.53,65.4,693,0,0,0,0,0,0,0,1,0,0,0000000100,4
6.23,1.11,17.42,17.9,58.6,578,1,0,0,0,0,1,0,0,0,0,1000010000,528
5.49,0.83,22.26,24.26,56.3,383,0,1,1,0,0,1,0,1,0,0,0110010100,404
6.66,1.3,21.6,20.27,80.4,999,0,0,0,0,1,0,1,0,0,1,0000101001,41
6.27,0.47,21.45,21.6,84.3,700,0,0,0,0,1,0,0,0,1,0,0000100010,34
5.93,1.42,22.01,19.22,89.8,911,1,1,0,0,1,0,0,0,0,1,1100100001,801
5.99,0.67,20.68,17.51,78.5,429,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.44,1.25,23.41,24.02,72.9,757,0,1,1,0,0,0,0,0,0,1,0110000001,385
5.4,1.17,25.19,15.18,81.6,851,1,1,0,0,1,0,0,1,0,0,1100100100,804
5.68,1.47,19.13,22.24,67.7,664,1,0,0,0,0,0,0,1,0,1,1000000101,517
5.93,0.68,16.51,27.17,64.4,434,1,0,1,0,0,0,0,0,0,0,1010000000,640
6.06,1.19,22.97,20.07,60.6,318,1,1,0,0,0,0,0,0,0,0,1100000000,768
6.42,1.07,21.64,15.14,62.5,899,0,0,0,0,0,0,0,0,0,0,0000000000,0
5.72,1.22,18.02,24.19,56.2,1167,0,0,1,1,0,1,0,1,0,1,0011010101,213
6.63,0.98,21.92,15.48,56.9,307,0,0,0,0,0,1,1,0,0,0,0000011000,24
6.83,1.33,25.47,26.66,84.9,656,1,1,1,0,1,0,1,0,0,1,1110101001,937
5.52,1.48,15.91,28.66,72.3,613,0,0,1,0,0,0,0,1,0,1,0010000101,133
5.55,0.5,17.92,21.88,63.8,1117,0,0,0,1,0,0,0,1,1,0,0001000110,70
5.61,0.86,20.53,19.04,89.6,1143,1,0,0,1,1,0,0,1,0,0,1001100100,612
5.37,0.95,19.89,25.33,79.8,899,0,0,1,0,0,0,0,1,0,0,0010000100,132
5.32,0.77,19.9,22.24,56.5,827,0,0,0,0,0,1,0,1,0,0,0000010100,20
6.98,0.57,22.28,23.7,59.8,650,0,1,0,0,0,1,1,0,1,0,0100011010,282
5.62,0.93,18.94,21.95,86.5,502,0,0,0,0,1,0,0,1,0,0,0000100100,36
6.78,0.63,19.83,19.1,63.1,968,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.79,0.51,19.54,23.93,82.7,477,1,0,0,0,1,0,1,0,1,0,1000101010,554
5.95,0.53,17.71,15.19,64.2,803,0,0,0,0,0,0,0,0,1,0,0000000010,2
6.74,1.3,24.14,15.05,84.1,365,1,1,0,0,1,0,1,0,0,1,1100101001,809
5.93,0.83,16.41,15.52,61.2,988,1,0,0,0,0,0,0,0,0,0,1000000000,512
5.52,1.37,19.85,23.02,77.9,884,0,0,0,0,0,0,0,1,0,1,0000000101,5
7.07,0.7,19.02,18.5,61.7,669,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.94,1.36,22.88,16.32,71.4,745,0,1,0,0,0,0,1,0,0,1,0100001001,265
5.57,1.3,22.25,22.56,74.1,903,1,1,0,0,0,0,0,1,0,1,1100000101,773
6.53,1.1,21.9,17.95,88.9,894,0,0,0,0,1,0,1,0,0,0,0000101000,40
6.8,0.7,15.15,28.64,75.2,1048,0,0,1,1,0,0,1,0,0,0,0011001000,200
5.45,0.56,16.92,21.39,83.5,1035,0,0,0,1,1,0,0,1,1,0,0001100110,102
5.39,1.33,24.52,16.7,74.9,852,1,1,0,0,0,0,0,1,0,1,1100000101,773
6.39,1.24,19.61,20.74,58.1,716,0,0,0,0,0,1,0,0,0,1,0000010001,17
6.62,0.97,24.84,16.36,64.5,1064,1,1,0,1,0,0,1,0,0,0,1101001000,840
7.07,1.15,24.21,21.97,62.1,1164,0,1,0,1,0,0,1,0,0,0,0101001000,328
6.88,0.81,23.74,27.85,60.9,709,1,1,1,0,0,0,1,0,0,0,1110001000,904
6.26,0.86,25.26,21.4,79.1,631,0,1,0,0,0,0,0,0,0,0,0100000000,256
5.83,1.05,19.51,28.86,83.7,499,0,0,1,0,1,0,0,0,0,0,0010100000,160
6.36,0.6,21.39,25.38,60.0,554,0,0,1,0,0,0,0,0,0,0,0010000000,128
5.37,1.42,17.68,23.46,66.8,800,0,0,0,0,0,0,0,1,0,1,0000000101,5
7.07,0.95,16.89,18.11,56.6,672,1,0,0,0,0,1,1,0,0,0,1000011000,536
7.19,0.92,18.03,27.96,82.7,774,1,0,1,0,1,0,1,0,0,0,1010101000,680
6.67,0.67,20.59,21.65,60.7,653,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.71,0.94,17.14,16.56,72.1,376,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.28,1.22,23.63,17.94,66.5,509,0,1,0,0,0,0,0,0,0,1,0100000001,257
6.57,0.94,25.28,23.95,71.0,684,1,1,0,0,0,0,1,0,0,0,1100001000,776
5.88,0.63,24.35,28.41,82.1,688,0,1,1,0,1,0,0,0,0,0,0110100000,416
6.62,0.46,20.65,25.33,63.4,978,1,0,1,0,0,0,1,0,1,0,1010001010,650
6.44,0.84,21.61,20.83,65.1,315,0,0,0,0,0,0,0,0,0,0,0000000000,0
6.48,1.01,17.01,20.3,81.0,1016,1,0,0,1,1,0,0,0,0,0,1001100000,608
6.69,0.53,20.56,21.52,87.5,866,1,0,0,0,1,0,1,0,1,0,1000101010,554
5.78,1.26,16.42,16.48,78.3,508,0,0,0,0,0,0,0,1,0,1,0000000101,5
6.14,1.38,25.37,25.11,55.6,1182,0,1,1,1,0,1,0,0,0,1,0111010001,465
5.45,0.91,17.02,26.23,66.4,1003,0,0,1,1,0,0,0,1,0,0,0011000100,196
5.88,0.58,21.11,23.51,74.5,575,1,0,0,0,0,0,0,0,1,0,1000000010,514
6.45,1.48,25.82,17.39,58.1,369,1,1,0,0,0,1,0,0,0,1,1100010001,785
6.33,1.15,25.13,28.4,59.9,937,0,1,1,0,0,1,0,0,0,0,0110010000,400
6.4,1.02,22.99,17.27,58.5,925,0,1,0,0,0,1,0,0,0,0,0100010000,272
6.76,0.63,23.91,28.24,82.7,582,1,1,1,0,1,0,1,0,0,0,1110101000,936
5.9,0.85,17.82,25.08,71.9,730,1,0,1,0,0,0,0,0,0,0,1010000000,640
5.47,1.26,25.5,25.97,57.8,364,1,1,1,0,0,1,0,1,0,1,1110010101,917
5.36,1.37,22.29,19.13,87.2,1110,1,1,0,1,1,0,0,1,0,1,1101100101,869
5.31,0.88,23.92,25.01,62.1,641,0,1,1,0,0,0,0,1,0,0,0110000100,388
6.01,0.88,23.25,15.93,77.2,823,1,1,0,0,0,0,0,0,0,0,1100000000,768
7.02,1.24,21.87,26.47,79.3,846,0,0,1,0,0,0,1,0,0,1,0010001001,137
6.45,1.15,25.21,26.96,86.7,1162,1,1,1,1,1,0,0,0,0,0,1111100000,992
6.29,0.71,18.7,23.35,72.9,597,0,0,0,0,0,0,0,0,0,0,0000000000,0
6.21,0.64,18.7,28.87,62.0,1040,1,0,1,1,0,0,0,0,0,0,1011000000,704
6.0,0.89,19.99,15.16,62.0,398,1,0,0,0,0,0,0,0,0,0,1000000000,512
7.02,0.52,20.48,18.62,90.0,1036,1,0,0,1,1,0,1,0,1,0,1001101010,618
6.99,1.18,17.91,16.51,74.6,1173,1,0,0,1,0,0,1,0,0,0,1001001000,584
6.42,0.62,19.81,16.66,86.2,696,0,0,0,0,1,0,0,0,0,0,0000100000,32
7.15,0.62,17.08,24.21,57.5,940,1,0,1,0,0,1,1,0,0,0,1010011000,664
6.98,0.54,17.23,18.41,67.4,1166,1,0,0,1,0,0,1,0,1,0,1001001010,586
6.04,1.44,19.31,22.1,72.1,380,0,0,0,0,0,0,0,0,0,1,0000000001,1
6.62,1.4,15.95,19.36,87.3,764,1,0,0,0,1,0,1,0,0,1,1000101001,553
6.7,1.32,17.53,25.3,80.8,421,1,0,1,0,1,0,1,0,0,1,1010101001,681
6.86,1.27,23.73,18.81,78.3,507,0,1,0,0,0,0,1,0,0,1,0100001001,265
6.57,1.13,17.93,15.01,73.9,604,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.65,0.68,16.3,21.69,83.6,714,1,0,0,0,1,0,1,0,0,0,1000101000,552
6.5,0.66,22.96,18.48,82.8,548,1,1,0,0,1,0,0,0,0,0,1100100000,800
6.26,0.65,18.14,25.81,86.3,506,0,0,1,0,1,0,0,0,0,0,0010100000,160
5.56,0.87,24.34,25.97,62.2,1030,0,1,1,1,0,0,0,1,0,0,0111000100,452
6.63,0.79,19.58,16.87,80.4,411,0,0,0,0,1,0,1,0,0,0,0000101000,40
5.62,1.29,22.43,20.2,63.9,450,1,1,0,0,0,0,0,1,0,1,1100000101,773
6.52,0.86,22.88,27.65,84.1,935,0,1,1,0,1,0,1,0,0,0,0110101000,424
6.12,0.95,18.01,15.52,87.5,646,0,0,0,0,1,0,0,0,0,0,0000100000,32
5.53,1.26,24.54,18.69,65.2,1061,1,1,0,1,0,0,0,1,0,1,1101000101,837
5.37,0.52,21.64,23.75,65.1,640,1,0,0,0,0,0,0,1,1,0,1000000110,518
5.96,0.41,16.93,22.79,55.6,1194,1,0,0,1,0,1,0,0,1,0,1001010010,594
5.84,1.33,17.2,15.47,58.6,748,0,0,0,0,0,1,0,0,0,1,0000010001,17
5.53,1.31,19.35,23.22,57.2,895,0,0,0,0,0,1,0,1,0,1,0000010101,21
6.93,0.51,19.09,17.54,83.2,1191,0,0,0,1,1,0,1,0,1,0,0001101010,106
5.52,0.78,16.41,22.73,78.3,711,1,0,0,0,0,0,0,1,0,0,1000000100,516
7.02,0.85,17.27,16.76,69.5,1058,1,0,0,1,0,0,1,0,0,0,1001001000,584
6.37,0.81,18.31,17.84,72.4,932,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.56,0.73,25.56,27.73,67.5,442,1,1,1,0,0,0,1,0,0,0,1110001000,904
5.67,1.24,22.27,28.52,70.7,666,0,1,1,0,0,0,0,1,0,1,0110000101,389
5.86,0.44,15.13,27.67,89.9,683,0,0,1,0,1,0,0,0,1,0,0010100010,162
6.08,0.69,24.86,26.8,82.6,1077,1,1,1,1,1,0,0,0,0,0,1111100000,992
5.8,1.03,22.99,18.65,57.9,1001,1,1,0,1,0,1,0,0,0,0,1101010000,848
6.44,1.27,19.4,18.8,57.2,934,1,0,0,0,0,1,0,0,0,1,1000010001,529
5.75,1.02,21.42,15.48,65.3,1144,0,0,0,1,0,0,0,1,0,0,0001000100,68
5.96,1.17,16.74,17.46,80.2,548,1,0,0,0,1,0,0,0,0,0,1000100000,544
5.84,1.24,21.47,24.74,69.4,609,0,0,1,0,0,0,0,0,0,1,0010000001,129
6.83,1.27,15.72,27.01,60.6,360,0,0,1,0,0,0,1,0,0,1,0010001001,137
6.44,1.2,16.27,24.47,69.4,1190,1,0,1,1,0,0,0,0,0,0,1011000000,704
6.98,1.01,24.25,24.81,58.9,431,1,1,1,0,0,1,1,0,0,0,1110011000,920
5.69,1.38,22.55,16.44,89.6,390,1,1,0,0,1,0,0,1,0,1,1100100101,805
5.86,0.79,23.36,27.77,71.1,970,1,1,1,0,0,0,0,0,0,0,1110000000,896
5.59,0.53,25.87,15.81,87.4,743,1,1,0,0,1,0,0,1,1,0,1100100110,806
5.81,1.2,25.88,21.79,84.7,1060,0,1,0,1,1,0,0,0,0,0,0101100000,352
5.68,0.64,17.25,23.12,72.4,800,0,0,0,0,0,0,0,1,0,0,0000000100,4
6.1,0.88,25.08,17.71,85.3,600,0,1,0,0,1,0,0,0,0,0,0100100000,288
6.15,0.68,24.96,23.27,72.4,667,1,1,0,0,0,0,0,0,0,0,1100000000,768
5.69,0.45,22.92,26.97,89.0,993,1,1,1,0,1,0,0,1,1,0,1110100110,934
5.59,1.14,25.17,16.42,60.5,409,1,1,0,0,0,0,0,1,0,0,1100000100,772
5.55,0.42,16.8,27.48,80.6,1023,0,0,1,1,1,0,0,1,1,0,0011100110,230
5.67,1.07,15.17,23.27,73.1,712,0,0,0,0,0,0,0,1,0,0,0000000100,4
5.75,0.48,19.57,27.42,63.3,559,0,0,1,0,0,0,0,1,1,0,0010000110,134
6.88,1.11,19.74,16.26,64.0,991,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.98,1.22,17.98,27.5,75.1,416,0,0,1,0,0,0,1,0,0,1,0010001001,137
5.66,1.08,17.89,20.8,59.0,559,1,0,0,0,0,1,0,1,0,0,1000010100,532
